Species,coef,significant,significant2,ci.lower,ci.upper,chg_rad_inc_1SD_clim,variable,month,CP,sp
CAGL_canopy,-0.068231383,FALSE,FALSE,-0.232471161,0.090081752,-0.009224923,cld,curr.apr,canopy,CAGL
CAGL_canopy,0.138682132,FALSE,FALSE,-0.07215283,0.333318235,0.018749906,cld,curr.may,canopy,CAGL
CAGL_canopy,0.057480888,FALSE,FALSE,-0.094028256,0.208626693,0.00777145,cld,curr.jun,canopy,CAGL
CAGL_canopy,0.138120814,FALSE,FALSE,-0.051026357,0.314016865,0.018674015,cld,curr.jul,canopy,CAGL
CAGL_canopy,-0.033383955,FALSE,FALSE,-0.183398954,0.119997969,-0.00451353,cld,curr.aug,canopy,CAGL
CAGL_canopy,-0.053577504,FALSE,FALSE,-0.257863029,0.141561838,-0.00724371,dtr,prev.apr,canopy,CAGL
CAGL_canopy,0.075062275,FALSE,FALSE,-0.12248645,0.26010678,0.010148464,dtr,prev.may,canopy,CAGL
CAGL_canopy,0.043336657,FALSE,FALSE,-0.101368126,0.199347999,0.005859142,dtr,prev.jun,canopy,CAGL
CAGL_canopy,0.035812237,FALSE,FALSE,-0.186740586,0.232175937,0.004841836,dtr,prev.jul,canopy,CAGL
CAGL_canopy,-0.078428871,FALSE,FALSE,-0.259902558,0.114338688,-0.010603629,dtr,prev.aug,canopy,CAGL
CAGL_canopy,-0.14182327,FALSE,FALSE,-0.326758014,0.044420889,-0.019174589,dtr,prev.sep,canopy,CAGL
CAGL_canopy,-0.013054563,FALSE,FALSE,-0.194863536,0.142440636,-0.001764985,dtr,prev.oct,canopy,CAGL
CAGL_canopy,-0.262647041,TRUE,FALSE,-0.418271606,-0.088412675,-0.035510034,dtr,prev.nov,canopy,CAGL
CAGL_canopy,-0.108848803,FALSE,FALSE,-0.284563706,0.061389246,-0.014716422,dtr,prev.dec,canopy,CAGL
CAGL_canopy,-0.108780477,FALSE,FALSE,-0.271155937,0.059088209,-0.014707184,dtr,curr.jan,canopy,CAGL
CAGL_canopy,-0.072948534,FALSE,FALSE,-0.230321068,0.100068672,-0.009862685,dtr,curr.feb,canopy,CAGL
CAGL_canopy,-0.148876358,FALSE,FALSE,-0.333446785,0.06398925,-0.020128171,dtr,curr.mar,canopy,CAGL
CAGL_canopy,0.061719726,FALSE,FALSE,-0.092983737,0.193507631,0.008344543,dtr,curr.apr,canopy,CAGL
CAGL_canopy,-0.076896715,FALSE,FALSE,-0.267625785,0.114506481,-0.010396481,dtr,curr.may,canopy,CAGL
CAGL_canopy,0.014313136,FALSE,FALSE,-0.137768387,0.147823158,0.001935144,dtr,curr.jun,canopy,CAGL
CAGL_canopy,-0.106595552,FALSE,FALSE,-0.27381578,0.046871944,-0.014411781,dtr,curr.jul,canopy,CAGL
CAGL_canopy,-0.100451018,FALSE,FALSE,-0.282809104,0.072591313,-0.013581037,dtr,curr.aug,canopy,CAGL
CAGL_canopy,0.022556793,FALSE,FALSE,-0.149171155,0.185765882,0.003049692,frs,prev.oct,canopy,CAGL
CAGL_canopy,-0.038977952,FALSE,FALSE,-0.243463939,0.185954314,-0.005269842,frs,prev.nov,canopy,CAGL
CAGL_canopy,-0.115712802,FALSE,FALSE,-0.288902266,0.062506205,-0.015644439,frs,prev.dec,canopy,CAGL
CAGL_canopy,0.117048684,FALSE,FALSE,-0.065335288,0.28519986,0.015825051,frs,curr.jan,canopy,CAGL
CAGL_canopy,0.079522545,FALSE,FALSE,-0.108242924,0.286787221,0.010751495,frs,curr.feb,canopy,CAGL
CAGL_canopy,-0.049412647,FALSE,FALSE,-0.233678744,0.134763589,-0.006680619,frs,curr.mar,canopy,CAGL
CAGL_canopy,-0.264244185,TRUE,FALSE,-0.441632567,-0.06890771,-0.035725969,frs,curr.apr,canopy,CAGL
CAGL_canopy,0.034711962,FALSE,FALSE,-0.139915555,0.201893734,0.004693078,frs,curr.may,canopy,CAGL
CAGL_canopy,-0.029535654,FALSE,FALSE,-0.242913878,0.174562074,-0.003993238,pet,prev.apr,canopy,CAGL
CAGL_canopy,0.169184401,FALSE,FALSE,-0.004803829,0.335640947,0.022873831,pet,prev.may,canopy,CAGL
CAGL_canopy,0.011199171,FALSE,FALSE,-0.155106872,0.178867324,0.001514135,pet,prev.jun,canopy,CAGL
CAGL_canopy,0.114743922,FALSE,FALSE,-0.081140465,0.307422662,0.015513446,pet,prev.jul,canopy,CAGL
CAGL_canopy,-0.047930355,FALSE,FALSE,-0.242432637,0.141110268,-0.006480212,pet,prev.aug,canopy,CAGL
CAGL_canopy,-0.061785011,FALSE,FALSE,-0.255785911,0.138557181,-0.00835337,pet,prev.sep,canopy,CAGL
CAGL_canopy,-0.038567203,FALSE,FALSE,-0.240026917,0.145239418,-0.005214309,pet,prev.oct,canopy,CAGL
CAGL_canopy,-0.25806372,TRUE,FALSE,-0.450538054,-0.055192778,-0.034890367,pet,prev.nov,canopy,CAGL
CAGL_canopy,-0.024070276,FALSE,FALSE,-0.258889575,0.184624186,-0.003254315,pet,prev.dec,canopy,CAGL
CAGL_canopy,-0.090619693,FALSE,FALSE,-0.291833507,0.134899035,-0.012251836,pet,curr.jan,canopy,CAGL
CAGL_canopy,-0.133880127,FALSE,FALSE,-0.32532394,0.054490369,-0.018100672,pet,curr.feb,canopy,CAGL
CAGL_canopy,-0.047978746,FALSE,FALSE,-0.265128921,0.165350944,-0.006486755,pet,curr.mar,canopy,CAGL
CAGL_canopy,0.175603667,TRUE,FALSE,0.002654773,0.33762621,0.023741719,pet,curr.apr,canopy,CAGL
CAGL_canopy,-0.167773518,FALSE,FALSE,-0.35566484,0.035349786,-0.022683078,pet,curr.may,canopy,CAGL
CAGL_canopy,-0.119038792,FALSE,FALSE,-0.292911229,0.054310549,-0.016094115,pet,curr.jun,canopy,CAGL
CAGL_canopy,-0.097492707,FALSE,FALSE,-0.28201234,0.099366602,-0.013181071,pet,curr.jul,canopy,CAGL
CAGL_canopy,-0.039600858,FALSE,FALSE,-0.214537227,0.1308371,-0.005354059,pet,curr.aug,canopy,CAGL
CAGL_canopy,-0.034402467,FALSE,FALSE,-0.252837964,0.198754448,-0.004651234,pet_sum,prev.apr,canopy,CAGL
CAGL_canopy,0.166589713,FALSE,FALSE,-0.047249422,0.333614132,0.022523027,pet_sum,prev.may,canopy,CAGL
CAGL_canopy,0.013470555,FALSE,FALSE,-0.167635097,0.19064373,0.001821227,pet_sum,prev.jun,canopy,CAGL
CAGL_canopy,0.11833944,FALSE,FALSE,-0.084374289,0.301092981,0.015999562,pet_sum,prev.jul,canopy,CAGL
CAGL_canopy,-0.046532801,FALSE,FALSE,-0.233936626,0.146295392,-0.006291262,pet_sum,prev.aug,canopy,CAGL
CAGL_canopy,-0.061174233,FALSE,FALSE,-0.246156144,0.149642263,-0.008270792,pet_sum,prev.sep,canopy,CAGL
CAGL_canopy,-0.0413533,FALSE,FALSE,-0.226713266,0.160358108,-0.00559099,pet_sum,prev.oct,canopy,CAGL
CAGL_canopy,-0.265667184,TRUE,FALSE,-0.464940175,-0.041902524,-0.03591836,pet_sum,prev.nov,canopy,CAGL
CAGL_canopy,-0.036204081,FALSE,FALSE,-0.264012921,0.176665862,-0.004894813,pet_sum,prev.dec,canopy,CAGL
CAGL_canopy,-0.094130191,FALSE,FALSE,-0.286000769,0.117188962,-0.012726457,pet_sum,curr.jan,canopy,CAGL
CAGL_canopy,-0.124934374,FALSE,FALSE,-0.30628186,0.066277321,-0.016891201,pet_sum,curr.feb,canopy,CAGL
CAGL_canopy,-0.038101065,FALSE,FALSE,-0.263536378,0.17714846,-0.005151286,pet_sum,curr.mar,canopy,CAGL
CAGL_canopy,0.170579351,FALSE,FALSE,-0.004468895,0.331926408,0.023062429,pet_sum,curr.apr,canopy,CAGL
CAGL_canopy,-0.159037521,FALSE,FALSE,-0.348798581,0.043935066,-0.021501966,pet_sum,curr.may,canopy,CAGL
CAGL_canopy,-0.119649442,FALSE,FALSE,-0.304714724,0.060322275,-0.016176675,pet_sum,curr.jun,canopy,CAGL
CAGL_canopy,-0.083264545,FALSE,FALSE,-0.306994343,0.108821561,-0.011257416,pet_sum,curr.jul,canopy,CAGL
CAGL_canopy,-0.041063408,FALSE,FALSE,-0.194493588,0.1324481,-0.005551797,pet_sum,curr.aug,canopy,CAGL
CAGL_canopy,0.068911131,FALSE,FALSE,-0.116833239,0.246642416,0.009316825,pre,prev.apr,canopy,CAGL
CAGL_canopy,-0.141464282,FALSE,FALSE,-0.303972946,0.033164114,-0.019126054,pre,prev.may,canopy,CAGL
CAGL_canopy,-0.049604414,FALSE,FALSE,-0.240258632,0.130242376,-0.006706546,pre,prev.jun,canopy,CAGL
CAGL_canopy,-0.149122718,FALSE,FALSE,-0.323542918,0.020856245,-0.020161479,pre,prev.jul,canopy,CAGL
CAGL_canopy,0.030324991,FALSE,FALSE,-0.183277639,0.256086426,0.004099957,pre,prev.aug,canopy,CAGL
CAGL_canopy,0.028764131,FALSE,FALSE,-0.116360673,0.201681894,0.003888927,pre,prev.sep,canopy,CAGL
CAGL_canopy,-0.075120837,FALSE,FALSE,-0.285744732,0.150709845,-0.010156381,pre,prev.oct,canopy,CAGL
CAGL_canopy,0.135262575,FALSE,FALSE,-0.052957852,0.28583417,0.01828758,pre,prev.nov,canopy,CAGL
CAGL_canopy,0.011080137,FALSE,FALSE,-0.18909261,0.194733728,0.001498041,pre,prev.dec,canopy,CAGL
CAGL_canopy,-0.050489005,FALSE,FALSE,-0.253356997,0.166321886,-0.006826143,pre,curr.jan,canopy,CAGL
CAGL_canopy,0.020151332,FALSE,FALSE,-0.186498624,0.193995304,0.002724472,pre,curr.feb,canopy,CAGL
CAGL_canopy,0.147163281,FALSE,FALSE,-0.025088766,0.302237706,0.019896562,pre,curr.mar,canopy,CAGL
CAGL_canopy,-0.050885107,FALSE,FALSE,-0.214896682,0.115654928,-0.006879696,pre,curr.apr,canopy,CAGL
CAGL_canopy,0.136818044,FALSE,FALSE,-0.03047961,0.30726023,0.01849788,pre,curr.may,canopy,CAGL
CAGL_canopy,0.024456009,FALSE,FALSE,-0.135267572,0.174091149,0.003306467,pre,curr.jun,canopy,CAGL
CAGL_canopy,0.086771087,FALSE,FALSE,-0.096394185,0.255890914,0.011731502,pre,curr.jul,canopy,CAGL
CAGL_canopy,0.183588605,FALSE,FALSE,-0.025075104,0.369511664,0.024821287,pre,curr.aug,canopy,CAGL
CAGL_canopy,0.050497163,FALSE,FALSE,-0.143275702,0.219027031,0.006827246,tmn,prev.apr,canopy,CAGL
CAGL_canopy,0.08350654,FALSE,FALSE,-0.099258657,0.263596831,0.011290133,tmn,prev.may,canopy,CAGL
CAGL_canopy,0.057321332,FALSE,FALSE,-0.119928056,0.243128304,0.007749878,tmn,prev.jun,canopy,CAGL
CAGL_canopy,0.057384185,FALSE,FALSE,-0.13268847,0.238436876,0.007758375,tmn,prev.jul,canopy,CAGL
CAGL_canopy,0.150670624,FALSE,FALSE,-0.036460706,0.34445037,0.020370757,tmn,prev.aug,canopy,CAGL
CAGL_canopy,0.086494961,FALSE,FALSE,-0.111103933,0.260302308,0.01169417,tmn,prev.sep,canopy,CAGL
CAGL_canopy,-0.025419254,FALSE,FALSE,-0.178623189,0.126198006,-0.003436698,tmn,prev.oct,canopy,CAGL
CAGL_canopy,0.043214452,FALSE,FALSE,-0.160435878,0.253413083,0.005842619,tmn,prev.nov,canopy,CAGL
CAGL_canopy,0.110303853,FALSE,FALSE,-0.094009637,0.309064853,0.014913146,tmn,prev.dec,canopy,CAGL
CAGL_canopy,-0.106701852,FALSE,FALSE,-0.292337059,0.099771722,-0.014426153,tmn,curr.jan,canopy,CAGL
CAGL_canopy,-0.069453515,FALSE,FALSE,-0.291759288,0.140476289,-0.009390156,tmn,curr.feb,canopy,CAGL
CAGL_canopy,0.044714914,FALSE,FALSE,-0.134679773,0.229233252,0.006045483,tmn,curr.mar,canopy,CAGL
CAGL_canopy,0.264457865,TRUE,FALSE,0.064327659,0.442644342,0.035754859,tmn,curr.apr,canopy,CAGL
CAGL_canopy,-0.165481105,FALSE,FALSE,-0.35001414,0.011117999,-0.022373143,tmn,curr.may,canopy,CAGL
CAGL_canopy,-0.131020576,FALSE,FALSE,-0.337337611,0.093115973,-0.017714059,tmn,curr.jun,canopy,CAGL
CAGL_canopy,0.147311195,FALSE,FALSE,-0.082138363,0.34436105,0.01991656,tmn,curr.jul,canopy,CAGL
CAGL_canopy,0.02862388,FALSE,FALSE,-0.191747823,0.235566902,0.003869965,tmn,curr.aug,canopy,CAGL
CAGL_canopy,0.024468132,FALSE,FALSE,-0.184108013,0.228091417,0.003308106,tmp,prev.apr,canopy,CAGL
CAGL_canopy,0.120952712,FALSE,FALSE,-0.095601952,0.304517814,0.016352878,tmp,prev.may,canopy,CAGL
CAGL_canopy,0.081952662,FALSE,FALSE,-0.098777033,0.248112959,0.011080048,tmp,prev.jun,canopy,CAGL
CAGL_canopy,0.083188506,FALSE,FALSE,-0.095435642,0.245008912,0.011247135,tmp,prev.jul,canopy,CAGL
CAGL_canopy,0.122622414,FALSE,FALSE,-0.087262944,0.312201628,0.016578623,tmp,prev.aug,canopy,CAGL
CAGL_canopy,0.02189848,FALSE,FALSE,-0.191045567,0.211263287,0.002960687,tmp,prev.sep,canopy,CAGL
CAGL_canopy,-0.029571833,FALSE,FALSE,-0.204900678,0.149565746,-0.003998129,tmp,prev.oct,canopy,CAGL
CAGL_canopy,-0.060234628,FALSE,FALSE,-0.26105972,0.142881357,-0.008143757,tmp,prev.nov,canopy,CAGL
CAGL_canopy,0.088556618,FALSE,FALSE,-0.121390107,0.3072043,0.011972907,tmp,prev.dec,canopy,CAGL
CAGL_canopy,-0.112880565,FALSE,FALSE,-0.302182661,0.091627944,-0.015261519,tmp,curr.jan,canopy,CAGL
CAGL_canopy,-0.078150096,FALSE,FALSE,-0.284878239,0.117997554,-0.010565939,tmp,curr.feb,canopy,CAGL
CAGL_canopy,-0.008157674,FALSE,FALSE,-0.216913233,0.192728262,-0.001102922,tmp,curr.mar,canopy,CAGL
CAGL_canopy,0.260280098,TRUE,FALSE,0.059364445,0.43977215,0.035190022,tmp,curr.apr,canopy,CAGL
CAGL_canopy,-0.190533656,FALSE,FALSE,-0.370821131,0.009929955,-0.025760262,tmp,curr.may,canopy,CAGL
CAGL_canopy,-0.119193889,FALSE,FALSE,-0.319831552,0.093790872,-0.016115084,tmp,curr.jun,canopy,CAGL
CAGL_canopy,0.070117978,FALSE,FALSE,-0.169472177,0.271247636,0.009479992,tmp,curr.jul,canopy,CAGL
CAGL_canopy,-0.023001311,FALSE,FALSE,-0.212406558,0.177721957,-0.003109791,tmp,curr.aug,canopy,CAGL
CAGL_canopy,0.006503778,FALSE,FALSE,-0.214753753,0.192920902,0.000879315,tmx,prev.apr,canopy,CAGL
CAGL_canopy,0.116634158,FALSE,FALSE,-0.076020694,0.302760372,0.015769007,tmx,prev.may,canopy,CAGL
CAGL_canopy,0.083733686,FALSE,FALSE,-0.09197739,0.240801982,0.011320844,tmx,prev.jun,canopy,CAGL
CAGL_canopy,0.080581932,FALSE,FALSE,-0.111308682,0.24245597,0.010894725,tmx,prev.jul,canopy,CAGL
CAGL_canopy,0.07086486,FALSE,FALSE,-0.136902683,0.263862548,0.009580971,tmx,prev.aug,canopy,CAGL
CAGL_canopy,-0.039853778,FALSE,FALSE,-0.23484911,0.160080646,-0.005388254,tmx,prev.sep,canopy,CAGL
CAGL_canopy,-0.035270103,FALSE,FALSE,-0.240083413,0.17410527,-0.004768539,tmx,prev.oct,canopy,CAGL
CAGL_canopy,-0.163726346,FALSE,FALSE,-0.338283253,0.034337004,-0.022135898,tmx,prev.nov,canopy,CAGL
CAGL_canopy,0.058786679,FALSE,FALSE,-0.139316714,0.267656355,0.007947994,tmx,prev.dec,canopy,CAGL
CAGL_canopy,-0.127062897,FALSE,FALSE,-0.315882052,0.063144757,-0.017178978,tmx,curr.jan,canopy,CAGL
CAGL_canopy,-0.086101142,FALSE,FALSE,-0.287042049,0.114582858,-0.011640925,tmx,curr.feb,canopy,CAGL
CAGL_canopy,-0.040524453,FALSE,FALSE,-0.246030015,0.168251141,-0.00547893,tmx,curr.mar,canopy,CAGL
CAGL_canopy,0.219573463,TRUE,FALSE,0.02287755,0.39465441,0.029686461,tmx,curr.apr,canopy,CAGL
CAGL_canopy,-0.183837921,FALSE,FALSE,-0.378622854,-0.003120535,-0.024854995,tmx,curr.may,canopy,CAGL
CAGL_canopy,-0.087344514,FALSE,FALSE,-0.284207889,0.098166113,-0.01180903,tmx,curr.jun,canopy,CAGL
CAGL_canopy,0.013762576,FALSE,FALSE,-0.20054516,0.221846391,0.001860708,tmx,curr.jul,canopy,CAGL
CAGL_canopy,-0.064127129,FALSE,FALSE,-0.23991218,0.127672774,-0.008670026,tmx,curr.aug,canopy,CAGL
CAGL_canopy,0.066102239,FALSE,FALSE,-0.10579668,0.247038291,0.008937062,vap,prev.apr,canopy,CAGL
CAGL_canopy,0.049912818,FALSE,FALSE,-0.103359457,0.200957587,0.006748242,vap,prev.may,canopy,CAGL
CAGL_canopy,0.147622961,FALSE,FALSE,-0.031642701,0.329152862,0.019958711,vap,prev.jun,canopy,CAGL
CAGL_canopy,0.042781397,FALSE,FALSE,-0.148764866,0.214712228,0.00578407,vap,prev.jul,canopy,CAGL
CAGL_canopy,0.146468262,FALSE,FALSE,-0.054165109,0.321490146,0.019802595,vap,prev.aug,canopy,CAGL
CAGL_canopy,0.025331497,FALSE,FALSE,-0.168166288,0.20424762,0.003424833,vap,prev.sep,canopy,CAGL
CAGL_canopy,0.000279031,FALSE,FALSE,-0.16295356,0.149646604,3.77E-05,vap,prev.oct,canopy,CAGL
CAGL_canopy,0.097836037,FALSE,FALSE,-0.089387123,0.273628343,0.01322749,vap,prev.nov,canopy,CAGL
CAGL_canopy,0.11654732,FALSE,FALSE,-0.08845343,0.314196267,0.015757266,vap,prev.dec,canopy,CAGL
CAGL_canopy,-0.112235683,FALSE,FALSE,-0.287724042,0.059392297,-0.01517433,vap,curr.jan,canopy,CAGL
CAGL_canopy,0.001590366,FALSE,FALSE,-0.195601012,0.191266665,0.000215018,vap,curr.feb,canopy,CAGL
CAGL_canopy,0.038921065,FALSE,FALSE,-0.134127559,0.20220294,0.005262151,vap,curr.mar,canopy,CAGL
CAGL_canopy,0.178093329,FALSE,FALSE,-0.019448249,0.383039041,0.024078323,vap,curr.apr,canopy,CAGL
CAGL_canopy,-0.128298219,FALSE,FALSE,-0.293058685,0.05910025,-0.017345995,vap,curr.may,canopy,CAGL
CAGL_canopy,-0.04924501,FALSE,FALSE,-0.231712471,0.136291371,-0.006657954,vap,curr.jun,canopy,CAGL
CAGL_canopy,0.12455542,FALSE,FALSE,-0.035257183,0.296063546,0.016839966,vap,curr.jul,canopy,CAGL
CAGL_canopy,0.053551887,FALSE,FALSE,-0.171140968,0.277778666,0.007240247,vap,curr.aug,canopy,CAGL
CAGL_canopy,0.074472537,FALSE,FALSE,-0.120063119,0.271978572,0.010068731,wet,prev.apr,canopy,CAGL
CAGL_canopy,-0.14750255,FALSE,FALSE,-0.312159258,0.012336965,-0.019942432,wet,prev.may,canopy,CAGL
CAGL_canopy,-0.049711672,FALSE,FALSE,-0.23330029,0.12985008,-0.006721047,wet,prev.jun,canopy,CAGL
CAGL_canopy,-0.1004649,FALSE,FALSE,-0.274167673,0.086132202,-0.013582914,wet,prev.jul,canopy,CAGL
CAGL_canopy,0.076132289,FALSE,FALSE,-0.130361654,0.279332664,0.01029313,wet,prev.aug,canopy,CAGL
CAGL_canopy,0.038571172,FALSE,FALSE,-0.126431971,0.209908501,0.005214845,wet,prev.sep,canopy,CAGL
CAGL_canopy,-0.047499289,FALSE,FALSE,-0.241518905,0.159294623,-0.006421932,wet,prev.oct,canopy,CAGL
CAGL_canopy,0.170815133,FALSE,FALSE,-0.00367408,0.330837015,0.023094306,wet,prev.nov,canopy,CAGL
CAGL_canopy,-0.007259765,FALSE,FALSE,-0.207220598,0.190763156,-0.000981525,wet,prev.dec,canopy,CAGL
CAGL_canopy,-0.113163765,FALSE,FALSE,-0.32256417,0.110436979,-0.015299808,wet,curr.jan,canopy,CAGL
CAGL_canopy,0.009931332,FALSE,FALSE,-0.19094625,0.223383267,0.001342722,wet,curr.feb,canopy,CAGL
CAGL_canopy,0.142631163,FALSE,FALSE,-0.007699417,0.300342925,0.019283817,wet,curr.mar,canopy,CAGL
CAGL_canopy,-0.072954198,FALSE,FALSE,-0.248176042,0.109527782,-0.00986345,wet,curr.apr,canopy,CAGL
CAGL_canopy,0.118851584,FALSE,FALSE,-0.072516839,0.319940209,0.016068804,wet,curr.may,canopy,CAGL
CAGL_canopy,0.016791407,FALSE,FALSE,-0.132943046,0.182046672,0.002270208,wet,curr.jun,canopy,CAGL
CAGL_canopy,0.105753179,FALSE,FALSE,-0.043562284,0.253377216,0.014297892,wet,curr.jul,canopy,CAGL
CAGL_canopy,0.163559529,FALSE,FALSE,-0.030157169,0.354568536,0.022113344,wet,curr.aug,canopy,CAGL
CAGL_canopy,-0.061798243,FALSE,FALSE,-0.24081632,0.134898748,-0.008355159,PETminusPRE,prev.apr,canopy,CAGL
CAGL_canopy,0.158900904,FALSE,FALSE,-0.017662793,0.317338972,0.021483496,PETminusPRE,prev.may,canopy,CAGL
CAGL_canopy,0.052144653,FALSE,FALSE,-0.122198081,0.230123949,0.007049988,PETminusPRE,prev.jun,canopy,CAGL
CAGL_canopy,0.158611609,FALSE,FALSE,-0.0244061,0.340475446,0.021444383,PETminusPRE,prev.jul,canopy,CAGL
CAGL_canopy,-0.043113516,FALSE,FALSE,-0.263515927,0.155422798,-0.005828973,PETminusPRE,prev.aug,canopy,CAGL
CAGL_canopy,-0.0390892,FALSE,FALSE,-0.201037539,0.115744711,-0.005284883,PETminusPRE,prev.sep,canopy,CAGL
CAGL_canopy,0.064136577,FALSE,FALSE,-0.144796575,0.27736711,0.008671303,PETminusPRE,prev.oct,canopy,CAGL
CAGL_canopy,-0.171031487,FALSE,FALSE,-0.322740172,0.021102158,-0.023123558,PETminusPRE,prev.nov,canopy,CAGL
CAGL_canopy,-0.011065025,FALSE,FALSE,-0.195242173,0.183712402,-0.001495998,PETminusPRE,prev.dec,canopy,CAGL
CAGL_canopy,0.028377804,FALSE,FALSE,-0.186365147,0.22146717,0.003836696,PETminusPRE,curr.jan,canopy,CAGL
CAGL_canopy,-0.046935319,FALSE,FALSE,-0.225705485,0.116043448,-0.006345683,PETminusPRE,curr.feb,canopy,CAGL
CAGL_canopy,-0.143279731,FALSE,FALSE,-0.29908348,0.016598982,-0.019371504,PETminusPRE,curr.mar,canopy,CAGL
CAGL_canopy,0.088611244,FALSE,FALSE,-0.076163278,0.244519669,0.011980292,PETminusPRE,curr.apr,canopy,CAGL
CAGL_canopy,-0.147448208,FALSE,FALSE,-0.334813516,0.034168466,-0.019935084,PETminusPRE,curr.may,canopy,CAGL
CAGL_canopy,-0.044998376,FALSE,FALSE,-0.202169761,0.099281099,-0.006083807,PETminusPRE,curr.jun,canopy,CAGL
CAGL_canopy,-0.094488435,FALSE,FALSE,-0.267062079,0.104564089,-0.012774892,PETminusPRE,curr.jul,canopy,CAGL
CAGL_canopy,-0.17018804,FALSE,FALSE,-0.360526959,0.024588072,-0.023009523,PETminusPRE,curr.aug,canopy,CAGL
CAGL_subcanopy,0.149744193,FALSE,FALSE,-0.028218666,0.312682398,0.017858262,cld,prev.apr,subcanopy,CAGL
CAGL_subcanopy,-0.230773178,TRUE,FALSE,-0.399205821,-0.047052661,-0.027521654,cld,prev.may,subcanopy,CAGL
CAGL_subcanopy,-0.113671576,FALSE,FALSE,-0.289792697,0.062044501,-0.013556297,cld,prev.jun,subcanopy,CAGL
CAGL_subcanopy,-0.147887657,FALSE,FALSE,-0.319935794,0.024692782,-0.017636854,cld,prev.jul,subcanopy,CAGL
CAGL_subcanopy,0.183628092,TRUE,FALSE,0.017889328,0.349875423,0.021899204,cld,prev.aug,subcanopy,CAGL
CAGL_subcanopy,0.011446868,FALSE,FALSE,-0.179410199,0.206043138,0.001365136,cld,prev.sep,subcanopy,CAGL
CAGL_subcanopy,0.131656434,FALSE,FALSE,-0.061579035,0.316996356,0.015701144,cld,prev.oct,subcanopy,CAGL
CAGL_subcanopy,0.225234608,TRUE,FALSE,0.037359142,0.405117762,0.026861133,cld,prev.nov,subcanopy,CAGL
CAGL_subcanopy,0.194564391,FALSE,FALSE,-0.006592673,0.381541855,0.02320345,cld,prev.dec,subcanopy,CAGL
CAGL_subcanopy,0.08648371,FALSE,FALSE,-0.116927126,0.275618214,0.010313914,cld,curr.jan,subcanopy,CAGL
CAGL_subcanopy,0.093546024,FALSE,FALSE,-0.059138328,0.232024868,0.011156155,cld,curr.feb,subcanopy,CAGL
CAGL_subcanopy,0.194214356,FALSE,FALSE,-0.010281435,0.374935367,0.023161705,cld,curr.mar,subcanopy,CAGL
CAGL_subcanopy,-0.029005687,FALSE,FALSE,-0.208253112,0.14618749,-0.003459174,cld,curr.apr,subcanopy,CAGL
CAGL_subcanopy,0.182308619,FALSE,FALSE,-0.036109274,0.376543261,0.021741845,cld,curr.may,subcanopy,CAGL
CAGL_subcanopy,0.197294439,TRUE,FALSE,0.012427663,0.355655599,0.023529031,cld,curr.jun,subcanopy,CAGL
CAGL_subcanopy,0.054893183,FALSE,FALSE,-0.156953114,0.236793292,0.006546477,cld,curr.jul,subcanopy,CAGL
CAGL_subcanopy,0.033052802,FALSE,FALSE,-0.127748402,0.178733757,0.003941826,cld,curr.aug,subcanopy,CAGL
CAGL_subcanopy,-0.092985762,FALSE,FALSE,-0.275128591,0.096822346,-0.011089339,dtr,prev.apr,subcanopy,CAGL
CAGL_subcanopy,0.127318561,FALSE,FALSE,-0.04438939,0.295125078,0.015183816,dtr,prev.may,subcanopy,CAGL
CAGL_subcanopy,0.104702172,FALSE,FALSE,-0.074655006,0.270098088,0.01248662,dtr,prev.jun,subcanopy,CAGL
CAGL_subcanopy,0.072345346,FALSE,FALSE,-0.122092571,0.259936374,0.008627795,dtr,prev.jul,subcanopy,CAGL
CAGL_subcanopy,-0.063839091,FALSE,FALSE,-0.243555442,0.118361176,-0.007613352,dtr,prev.aug,subcanopy,CAGL
CAGL_subcanopy,-0.112000905,FALSE,FALSE,-0.287070451,0.056154978,-0.013357055,dtr,prev.sep,subcanopy,CAGL
CAGL_subcanopy,-0.113015497,FALSE,FALSE,-0.272082406,0.06461105,-0.013478054,dtr,prev.oct,subcanopy,CAGL
CAGL_subcanopy,-0.188240673,TRUE,FALSE,-0.339849935,-0.023223711,-0.022449293,dtr,prev.nov,subcanopy,CAGL
CAGL_subcanopy,-0.191823952,FALSE,FALSE,-0.380749791,0.003506379,-0.022876629,dtr,prev.dec,subcanopy,CAGL
CAGL_subcanopy,-0.094152342,FALSE,FALSE,-0.285437909,0.111652405,-0.011228463,dtr,curr.jan,subcanopy,CAGL
CAGL_subcanopy,-0.102638115,FALSE,FALSE,-0.282506186,0.082121878,-0.012240464,dtr,curr.feb,subcanopy,CAGL
CAGL_subcanopy,-0.200604086,FALSE,FALSE,-0.374612185,0.008117448,-0.023923734,dtr,curr.mar,subcanopy,CAGL
CAGL_subcanopy,0.093668971,FALSE,FALSE,-0.08431532,0.27665404,0.011170817,dtr,curr.apr,subcanopy,CAGL
CAGL_subcanopy,-0.155095368,FALSE,FALSE,-0.324121349,0.030622475,-0.018496435,dtr,curr.may,subcanopy,CAGL
CAGL_subcanopy,-0.049583075,FALSE,FALSE,-0.224968052,0.123377248,-0.005913201,dtr,curr.jun,subcanopy,CAGL
CAGL_subcanopy,-0.075597347,FALSE,FALSE,-0.251689311,0.104928408,-0.009015623,dtr,curr.jul,subcanopy,CAGL
