"","X","siteID","verticalPosition","year","month","date","time","tempSingleMean","X.1","siteID.1","verticalPosition.1","year.1","month.1","date.1","time.1","tempSingleMean.1","tair_diff_8am","tair_diff_1pm","tair_diff_7pm","X.2","siteID.2","verticalPosition.2","year.2","month.2","date.2","time.2","PARMean","X.1.1","siteID.1.1","verticalPosition.1.1","year.1.1","month.1.1","date.1.1","time.1.1","PARMean.1","par_diff_8am","par_diff_1pm","par_diff_7pm"
"8268",17196,"HARV",10,"2020","-07","-18"," 05:30:00",NA,88620,"HARV",50,"2020","-07","-18"," 05:30:00",19.137,1.4784,0.499300000000002,2.0023,17196,"HARV",10,"2020","-07","-18"," 05:30:00",-0.08,88620,"HARV",50,"2020","-07","-18"," 05:30:00",0.29,0.87,601.27,594.06
"8269",17197,"HARV",10,"2020","-07","-18"," 06:00:00",NA,88621,"HARV",50,"2020","-07","-18"," 06:00:00",18.9018,0.496300000000002,0.173500000000001,0.832599999999999,17197,"HARV",10,"2020","-07","-18"," 06:00:00",-0.09,88621,"HARV",50,"2020","-07","-18"," 06:00:00",0.28,0.9,1162.16,788.89
"8270",17198,"HARV",10,"2020","-07","-18"," 06:30:00",NA,88622,"HARV",50,"2020","-07","-18"," 06:30:00",18.6988,-0.00380000000000003,-0.203799999999999,-0.2713,17198,"HARV",10,"2020","-07","-18"," 06:30:00",-0.1,88622,"HARV",50,"2020","-07","-18"," 06:30:00",0.26,0.89,138.67,275.31
"8271",17199,"HARV",10,"2020","-07","-18"," 07:00:00",NA,88623,"HARV",50,"2020","-07","-18"," 07:00:00",18.5654,-0.419500000000001,-0.203000000000001,0.709900000000001,17199,"HARV",10,"2020","-07","-18"," 07:00:00",-0.1,88623,"HARV",50,"2020","-07","-18"," 07:00:00",0.28,0.89,159.73,460.76
"8272",17200,"HARV",10,"2020","-07","-18"," 07:30:00",NA,88624,"HARV",50,"2020","-07","-18"," 07:30:00",18.476,0.482900000000001,1.6501,2.1767,17200,"HARV",10,"2020","-07","-18"," 07:30:00",-0.09,88624,"HARV",50,"2020","-07","-18"," 07:30:00",0.26,0.88,1195.38,1224.12
"8273",17201,"HARV",10,"2020","-07","-18"," 08:00:00",NA,88625,"HARV",50,"2020","-07","-18"," 08:00:00",18.1675,0.4625,0.139500000000002,0.0654000000000003,17201,"HARV",10,"2020","-07","-18"," 08:00:00",-0.09,88625,"HARV",50,"2020","-07","-18"," 08:00:00",0.27,0.89,480.11,333.79
"8274",17202,"HARV",10,"2020","-07","-18"," 08:30:00",NA,88626,"HARV",50,"2020","-07","-18"," 08:30:00",18.1132,0.4513,0.760100000000001,2.2631,17202,"HARV",10,"2020","-07","-18"," 08:30:00",-0.1,88626,"HARV",50,"2020","-07","-18"," 08:30:00",0.27,0.87,1213.37,1113.24
"8275",17203,"HARV",10,"2020","-07","-18"," 09:00:00",NA,88627,"HARV",50,"2020","-07","-18"," 09:00:00",17.877,0.148400000000001,0.1569,0.624700000000001,17203,"HARV",10,"2020","-07","-18"," 09:00:00",-0.04,88627,"HARV",50,"2020","-07","-18"," 09:00:00",3.87,0.89,739.54,1614.86
"8276",17204,"HARV",10,"2020","-07","-18"," 09:30:00",NA,88628,"HARV",50,"2020","-07","-18"," 09:30:00",17.4889,1.0584,0.886699999999998,0.470300000000002,17204,"HARV",10,"2020","-07","-18"," 09:30:00",0.53,88628,"HARV",50,"2020","-07","-18"," 09:30:00",39.69,0.88,1105.19,1594
"8277",17205,"HARV",10,"2020","-07","-18"," 10:00:00",NA,88629,"HARV",50,"2020","-07","-18"," 10:00:00",17.2263,2.1621,2.1723,2.5085,17205,"HARV",10,"2020","-07","-18"," 10:00:00",1.7,88629,"HARV",50,"2020","-07","-18"," 10:00:00",160.12,0.92,1095.96,1173.49
"8278",17206,"HARV",10,"2020","-07","-18"," 10:30:00",NA,88630,"HARV",50,"2020","-07","-18"," 10:30:00",17.656,3.0336,2.1129,2.6244,17206,"HARV",10,"2020","-07","-18"," 10:30:00",3.35,88630,"HARV",50,"2020","-07","-18"," 10:30:00",339.82,0.63,939.93,1594.48
"8279",17207,"HARV",10,"2020","-07","-18"," 11:00:00",NA,88631,"HARV",50,"2020","-07","-18"," 11:00:00",18.181,0.299500000000002,1.1642,1.5566,17207,"HARV",10,"2020","-07","-18"," 11:00:00",5.46,88631,"HARV",50,"2020","-07","-18"," 11:00:00",483.71,0.62,1105.71,1110.04
"8280",17208,"HARV",10,"2020","-07","-18"," 11:30:00",NA,88632,"HARV",50,"2020","-07","-18"," 11:30:00",18.6674,0.252499999999998,0.6829,2.0571,17208,"HARV",10,"2020","-07","-18"," 11:30:00",8.28,88632,"HARV",50,"2020","-07","-18"," 11:30:00",599.36,0.63,811.28,440.5
"8281",17209,"HARV",10,"2020","-07","-18"," 12:00:00",NA,88633,"HARV",50,"2020","-07","-18"," 12:00:00",18.7954,1.9629,1.7756,1.3604,17209,"HARV",10,"2020","-07","-18"," 12:00:00",12.01,88633,"HARV",50,"2020","-07","-18"," 12:00:00",824.92,0.62,1136.15,1611.39
"8282",17210,"HARV",10,"2020","-07","-18"," 12:30:00",NA,88634,"HARV",50,"2020","-07","-18"," 12:30:00",19.1828,0.838000000000001,-0.404399999999999,0.3446,17210,"HARV",10,"2020","-07","-18"," 12:30:00",12.75,88634,"HARV",50,"2020","-07","-18"," 12:30:00",1067.49,0.61,1132.44,382.93
"8283",17211,"HARV",10,"2020","-07","-18"," 13:00:00",NA,88635,"HARV",50,"2020","-07","-18"," 13:00:00",19.6651,0.0189999999999984,0.4983,1.165,17211,"HARV",10,"2020","-07","-18"," 13:00:00",42.69,88635,"HARV",50,"2020","-07","-18"," 13:00:00",1352.21,0.63,577.01,882.68
"8284",17212,"HARV",10,"2020","-07","-18"," 13:30:00",NA,88636,"HARV",50,"2020","-07","-18"," 13:30:00",20.9975,0.4872,0.140000000000001,0.0147000000000013,17212,"HARV",10,"2020","-07","-18"," 13:30:00",36.18,88636,"HARV",50,"2020","-07","-18"," 13:30:00",1515.73,0.61,1176.57,1632.81
"8285",17213,"HARV",10,"2020","-07","-18"," 14:00:00",NA,88637,"HARV",50,"2020","-07","-18"," 14:00:00",22.433,2.1081,1.2835,0.3718,17213,"HARV",10,"2020","-07","-18"," 14:00:00",93.24,88637,"HARV",50,"2020","-07","-18"," 14:00:00",1653.58,0.63,1195.06,1596.33
"8286",17214,"HARV",10,"2020","-07","-18"," 14:30:00",NA,88638,"HARV",50,"2020","-07","-18"," 14:30:00",23.6854,0.5341,0.368599999999997,0.25,17214,"HARV",10,"2020","-07","-18"," 14:30:00",10.4,88638,"HARV",50,"2020","-07","-18"," 14:30:00",1774.83,0.64,1182.64,1611.11
"8287",17215,"HARV",10,"2020","-07","-18"," 15:00:00",NA,88639,"HARV",50,"2020","-07","-18"," 15:00:00",24.5492,0.349599999999999,1.0243,0.7807,17215,"HARV",10,"2020","-07","-18"," 15:00:00",19.59,88639,"HARV",50,"2020","-07","-18"," 15:00:00",1879.53,0.61,1152.7,1589.75
"8288",17216,"HARV",10,"2020","-07","-18"," 15:30:00",NA,88640,"HARV",50,"2020","-07","-18"," 15:30:00",25.3815,0.283799999999999,0.100199999999997,-0.510200000000001,17216,"HARV",10,"2020","-07","-18"," 15:30:00",32.79,88640,"HARV",50,"2020","-07","-18"," 15:30:00",1958.75,0.65,1069.91,1615.22
"8289",17217,"HARV",10,"2020","-07","-18"," 16:00:00",NA,88641,"HARV",50,"2020","-07","-18"," 16:00:00",25.9214,0.8073,0.243600000000001,0.0478999999999985,17217,"HARV",10,"2020","-07","-18"," 16:00:00",40.02,88641,"HARV",50,"2020","-07","-18"," 16:00:00",2034.07,0.63,1100.57,1250.99
"8290",17218,"HARV",10,"2020","-07","-18"," 16:30:00",NA,88642,"HARV",50,"2020","-07","-18"," 16:30:00",26.3069,1.3384,0.0734999999999992,1.2794,17218,"HARV",10,"2020","-07","-18"," 16:30:00",15.33,88642,"HARV",50,"2020","-07","-18"," 16:30:00",2046.14,0.61,1082.96,1277.89
"8291",17219,"HARV",10,"2020","-07","-18"," 17:00:00",NA,88643,"HARV",50,"2020","-07","-18"," 17:00:00",26.5924,0.0180999999999987,-0.3169,0.552599999999998,17219,"HARV",10,"2020","-07","-18"," 17:00:00",18.6,88643,"HARV",50,"2020","-07","-18"," 17:00:00",2049.65,0.63,544.67,586.49
"8292",17220,"HARV",10,"2020","-07","-18"," 17:30:00",NA,88644,"HARV",50,"2020","-07","-18"," 17:30:00",26.7548,0.250599999999999,0.237300000000001,0.947600000000001,17220,"HARV",10,"2020","-07","-18"," 17:30:00",13.81,88644,"HARV",50,"2020","-07","-18"," 17:30:00",2032.07,0.61,1076.97,1096.15
"8293",17221,"HARV",10,"2020","-07","-18"," 18:00:00",NA,88645,"HARV",50,"2020","-07","-18"," 18:00:00",27.0511,2.3254,0.945399999999999,0.426599999999997,17221,"HARV",10,"2020","-07","-18"," 18:00:00",14.05,88645,"HARV",50,"2020","-07","-18"," 18:00:00",1955.75,0.61,989.58,1619.85
"8294",17222,"HARV",10,"2020","-07","-18"," 18:30:00",NA,88646,"HARV",50,"2020","-07","-18"," 18:30:00",27.3455,0.282599999999999,1.0329,-0.235899999999997,17222,"HARV",10,"2020","-07","-18"," 18:30:00",175.27,88646,"HARV",50,"2020","-07","-18"," 18:30:00",1870.97,0.6,1127.36,33.89
"8295",17223,"HARV",10,"2020","-07","-18"," 19:00:00",NA,88647,"HARV",50,"2020","-07","-18"," 19:00:00",27.5119,0.0704000000000029,0.683500000000002,0.9069,17223,"HARV",10,"2020","-07","-18"," 19:00:00",85.59,88647,"HARV",50,"2020","-07","-18"," 19:00:00",1758.34,0.62,1153.66,1609.44
"8296",17224,"HARV",10,"2020","-07","-18"," 19:30:00",NA,88648,"HARV",50,"2020","-07","-18"," 19:30:00",27.7228,0.873299999999999,1.0636,0.312700000000003,17224,"HARV",10,"2020","-07","-18"," 19:30:00",22.77,88648,"HARV",50,"2020","-07","-18"," 19:30:00",1629.43,0.66,1126.57,1592.91
"8297",17225,"HARV",10,"2020","-07","-18"," 20:00:00",NA,88649,"HARV",50,"2020","-07","-18"," 20:00:00",27.5375,1.9044,1.137,0.7439,17225,"HARV",10,"2020","-07","-18"," 20:00:00",25.79,88649,"HARV",50,"2020","-07","-18"," 20:00:00",1036.68,0.61,1110.81,1599.96
"8298",17226,"HARV",10,"2020","-07","-18"," 20:30:00",NA,88650,"HARV",50,"2020","-07","-18"," 20:30:00",28.0076,1.1345,-0.442499999999999,-0.152000000000001,17226,"HARV",10,"2020","-07","-18"," 20:30:00",13.24,88650,"HARV",50,"2020","-07","-18"," 20:30:00",1274.03,0.62,709.37,1555.66
"8299",17227,"HARV",10,"2020","-07","-18"," 21:00:00",NA,88651,"HARV",50,"2020","-07","-18"," 21:00:00",28.0641,-0.3405,0.0649000000000015,1.0009,17227,"HARV",10,"2020","-07","-18"," 21:00:00",7,88651,"HARV",50,"2020","-07","-18"," 21:00:00",1088.6,0.64,254.5,527.15
"8300",17228,"HARV",10,"2020","-07","-18"," 21:30:00",NA,88652,"HARV",50,"2020","-07","-18"," 21:30:00",27.9666,0.428900000000002,0.223800000000001,0.8748,17228,"HARV",10,"2020","-07","-18"," 21:30:00",8.89,88652,"HARV",50,"2020","-07","-18"," 21:30:00",887.78,0.63,380.75,1155.58
"8301",17229,"HARV",10,"2020","-07","-18"," 22:00:00",NA,88653,"HARV",50,"2020","-07","-18"," 22:00:00",27.6369,0.454499999999999,0.274799999999999,0.104400000000002,17229,"HARV",10,"2020","-07","-18"," 22:00:00",3.6,88653,"HARV",50,"2020","-07","-18"," 22:00:00",665.78,0.6,588.95,1340.47
"8302",17230,"HARV",10,"2020","-07","-18"," 22:30:00",NA,88654,"HARV",50,"2020","-07","-18"," 22:30:00",27.133,0.338799999999999,1.1336,0.3903,17230,"HARV",10,"2020","-07","-18"," 22:30:00",2.78,88654,"HARV",50,"2020","-07","-18"," 22:30:00",447.42,0.63,694.5,399.09
"8303",17231,"HARV",10,"2020","-07","-18"," 23:00:00",NA,88655,"HARV",50,"2020","-07","-18"," 23:00:00",26.4863,-0.1646,-0.245100000000001,-0.0310999999999986,17231,"HARV",10,"2020","-07","-18"," 23:00:00",1.73,88655,"HARV",50,"2020","-07","-18"," 23:00:00",187.25,0.6,404.96,1093.24
"8304",17232,"HARV",10,"2020","-07","-18"," 23:30:00",NA,88656,"HARV",50,"2020","-07","-18"," 23:30:00",25.9139,0.735800000000001,0.6889,1.631,17232,"HARV",10,"2020","-07","-18"," 23:30:00",1.08,88656,"HARV",50,"2020","-07","-18"," 23:30:00",94.72,0.61,1126.23,1193.04
"8305",17233,"HARV",10,"2020","-07","-19"," 00:00:00",NA,88657,"HARV",50,"2020","-07","-19"," 00:00:00",25.6473,0.0838000000000001,0.698,0.891000000000002,17233,"HARV",10,"2020","-07","-19"," 00:00:00",0.26,88657,"HARV",50,"2020","-07","-19"," 00:00:00",20.76,0.62,1092.8,1295.59
"8306",17234,"HARV",10,"2020","-07","-19"," 00:30:00",NA,88658,"HARV",50,"2020","-07","-19"," 00:30:00",25.3537,-0.0752000000000024,-0.129999999999999,0.520699999999998,17234,"HARV",10,"2020","-07","-19"," 00:30:00",-0.05,88658,"HARV",50,"2020","-07","-19"," 00:30:00",0.82,0.6,1170.7,1539.24
"8307",17235,"HARV",10,"2020","-07","-19"," 01:00:00",NA,88659,"HARV",50,"2020","-07","-19"," 01:00:00",25.1905,1.8039,1.1398,0.819200000000002,17235,"HARV",10,"2020","-07","-19"," 01:00:00",-0.07,88659,"HARV",50,"2020","-07","-19"," 01:00:00",0.24,0.63,1069.04,1187.13
"8308",17236,"HARV",10,"2020","-07","-19"," 01:30:00",NA,88660,"HARV",50,"2020","-07","-19"," 01:30:00",25.4009,1.6201,0.674400000000002,0.617699999999999,17236,"HARV",10,"2020","-07","-19"," 01:30:00",-0.08,88660,"HARV",50,"2020","-07","-19"," 01:30:00",0.22,0.64,1130.81,1463.28
"8309",17237,"HARV",10,"2020","-07","-19"," 02:00:00",NA,88661,"HARV",50,"2020","-07","-19"," 02:00:00",24.7002,NA,NA,NA,17237,"HARV",10,"2020","-07","-19"," 02:00:00",-0.08,88661,"HARV",50,"2020","-07","-19"," 02:00:00",0.23,0.08,1258.18,1441.88
"8310",17238,"HARV",10,"2020","-07","-19"," 02:30:00",NA,88662,"HARV",50,"2020","-07","-19"," 02:30:00",25.2833,NA,NA,NA,17238,"HARV",10,"2020","-07","-19"," 02:30:00",-0.08,88662,"HARV",50,"2020","-07","-19"," 02:30:00",0.25,0.07,582.77,1341.83
"8311",17239,"HARV",10,"2020","-07","-19"," 03:00:00",NA,88663,"HARV",50,"2020","-07","-19"," 03:00:00",24.6987,NA,NA,NA,17239,"HARV",10,"2020","-07","-19"," 03:00:00",-0.09,88663,"HARV",50,"2020","-07","-19"," 03:00:00",0.25,0.07,1185.71,1600.6
"8312",17240,"HARV",10,"2020","-07","-19"," 03:30:00",NA,88664,"HARV",50,"2020","-07","-19"," 03:30:00",23.7117,NA,NA,NA,17240,"HARV",10,"2020","-07","-19"," 03:30:00",-0.09,88664,"HARV",50,"2020","-07","-19"," 03:30:00",0.26,0.07,1152.7,330.53
"8313",17241,"HARV",10,"2020","-07","-19"," 04:00:00",NA,88665,"HARV",50,"2020","-07","-19"," 04:00:00",22.9474,NA,NA,NA,17241,"HARV",10,"2020","-07","-19"," 04:00:00",-0.09,88665,"HARV",50,"2020","-07","-19"," 04:00:00",0.25,0.07,1183.7,1638.68
"8314",17242,"HARV",10,"2020","-07","-19"," 04:30:00",NA,88666,"HARV",50,"2020","-07","-19"," 04:30:00",21.8462,NA,NA,NA,17242,"HARV",10,"2020","-07","-19"," 04:30:00",-0.08,88666,"HARV",50,"2020","-07","-19"," 04:30:00",0.28,0.08,877.25,353.33
"8315",17243,"HARV",10,"2020","-07","-19"," 05:00:00",NA,88667,"HARV",50,"2020","-07","-19"," 05:00:00",21.9529,NA,NA,NA,17243,"HARV",10,"2020","-07","-19"," 05:00:00",-0.09,88667,"HARV",50,"2020","-07","-19"," 05:00:00",0.28,0.09,1171.01,1541.91
"8316",17244,"HARV",10,"2020","-07","-19"," 05:30:00",NA,88668,"HARV",50,"2020","-07","-19"," 05:30:00",22.1133,NA,NA,NA,17244,"HARV",10,"2020","-07","-19"," 05:30:00",-0.09,88668,"HARV",50,"2020","-07","-19"," 05:30:00",0.26,0.08,1020.04,1640.44
"8317",17245,"HARV",10,"2020","-07","-19"," 06:00:00",NA,88669,"HARV",50,"2020","-07","-19"," 06:00:00",21.6673,NA,NA,NA,17245,"HARV",10,"2020","-07","-19"," 06:00:00",-0.09,88669,"HARV",50,"2020","-07","-19"," 06:00:00",0.25,0.07,1181.66,1598.56
"8318",17246,"HARV",10,"2020","-07","-19"," 06:30:00",NA,88670,"HARV",50,"2020","-07","-19"," 06:30:00",21.5491,NA,NA,NA,17246,"HARV",10,"2020","-07","-19"," 06:30:00",-0.09,88670,"HARV",50,"2020","-07","-19"," 06:30:00",0.27,0.07,1193.21,1496.96
"8319",17247,"HARV",10,"2020","-07","-19"," 07:00:00",NA,88671,"HARV",50,"2020","-07","-19"," 07:00:00",21.2311,NA,NA,NA,17247,"HARV",10,"2020","-07","-19"," 07:00:00",-0.09,88671,"HARV",50,"2020","-07","-19"," 07:00:00",0.26,0.06,1063.53,539.42
"8320",17248,"HARV",10,"2020","-07","-19"," 07:30:00",NA,88672,"HARV",50,"2020","-07","-19"," 07:30:00",21.1649,NA,NA,NA,17248,"HARV",10,"2020","-07","-19"," 07:30:00",-0.09,88672,"HARV",50,"2020","-07","-19"," 07:30:00",0.27,0.08,778.01,1175.6
"8321",17249,"HARV",10,"2020","-07","-19"," 08:00:00",NA,88673,"HARV",50,"2020","-07","-19"," 08:00:00",20.5319,NA,NA,NA,17249,"HARV",10,"2020","-07","-19"," 08:00:00",-0.09,88673,"HARV",50,"2020","-07","-19"," 08:00:00",0.29,0.07,1152.02,1699.14
"8322",17250,"HARV",10,"2020","-07","-19"," 08:30:00",NA,88674,"HARV",50,"2020","-07","-19"," 08:30:00",20.6106,NA,NA,NA,17250,"HARV",10,"2020","-07","-19"," 08:30:00",-0.09,88674,"HARV",50,"2020","-07","-19"," 08:30:00",0.29,0.06,1143.81,1012.78
"8323",17251,"HARV",10,"2020","-07","-19"," 09:00:00",NA,88675,"HARV",50,"2020","-07","-19"," 09:00:00",20.5494,NA,NA,NA,17251,"HARV",10,"2020","-07","-19"," 09:00:00",-0.05,88675,"HARV",50,"2020","-07","-19"," 09:00:00",2.66,0.08,1085.16,1289.05
"8324",17252,"HARV",10,"2020","-07","-19"," 09:30:00",NA,88676,"HARV",50,"2020","-07","-19"," 09:30:00",20.3649,NA,NA,NA,17252,"HARV",10,"2020","-07","-19"," 09:30:00",0.36,88676,"HARV",50,"2020","-07","-19"," 09:30:00",31.13,0.08,1103.81,1013.01
"8325",17253,"HARV",10,"2020","-07","-19"," 10:00:00",NA,88677,"HARV",50,"2020","-07","-19"," 10:00:00",20.4046,NA,NA,NA,17253,"HARV",10,"2020","-07","-19"," 10:00:00",1.36,88677,"HARV",50,"2020","-07","-19"," 10:00:00",128.7,0.08,520.52,343.23
"8326",17254,"HARV",10,"2020","-07","-19"," 10:30:00",NA,88678,"HARV",50,"2020","-07","-19"," 10:30:00",20.9396,NA,NA,NA,17254,"HARV",10,"2020","-07","-19"," 10:30:00",2.44,88678,"HARV",50,"2020","-07","-19"," 10:30:00",292.79,0.08,418.15,1469.14
"8327",17255,"HARV",10,"2020","-07","-19"," 11:00:00",NA,88679,"HARV",50,"2020","-07","-19"," 11:00:00",21.5506,NA,NA,NA,17255,"HARV",10,"2020","-07","-19"," 11:00:00",3.6,88679,"HARV",50,"2020","-07","-19"," 11:00:00",522.66,0.08,1047.51,1425.39
"8328",17256,"HARV",10,"2020","-07","-19"," 11:30:00",NA,88680,"HARV",50,"2020","-07","-19"," 11:30:00",22.3009,NA,NA,NA,17256,"HARV",10,"2020","-07","-19"," 11:30:00",5.09,88680,"HARV",50,"2020","-07","-19"," 11:30:00",728.22,0.06,1141.61,1291.93
"8329",17257,"HARV",10,"2020","-07","-19"," 12:00:00",NA,88681,"HARV",50,"2020","-07","-19"," 12:00:00",22.7791,NA,NA,NA,17257,"HARV",10,"2020","-07","-19"," 12:00:00",6.55,88681,"HARV",50,"2020","-07","-19"," 12:00:00",936.2,0.07,927.75,1599.66
"8330",17258,"HARV",10,"2020","-07","-19"," 12:30:00",NA,88682,"HARV",50,"2020","-07","-19"," 12:30:00",23.2963,NA,NA,NA,17258,"HARV",10,"2020","-07","-19"," 12:30:00",8.82,88682,"HARV",50,"2020","-07","-19"," 12:30:00",1129.44,0.07,267.7,111.27
"8331",17259,"HARV",10,"2020","-07","-19"," 13:00:00",NA,88683,"HARV",50,"2020","-07","-19"," 13:00:00",23.7781,NA,NA,NA,17259,"HARV",10,"2020","-07","-19"," 13:00:00",51.49,88683,"HARV",50,"2020","-07","-19"," 13:00:00",1310.78,0.08,243.07,730.2
"8332",17260,"HARV",10,"2020","-07","-19"," 13:30:00",NA,88684,"HARV",50,"2020","-07","-19"," 13:30:00",24.8276,NA,NA,NA,17260,"HARV",10,"2020","-07","-19"," 13:30:00",37.16,88684,"HARV",50,"2020","-07","-19"," 13:30:00",1476.46,0.07,843,1569.46
"8333",17261,"HARV",10,"2020","-07","-19"," 14:00:00",NA,88685,"HARV",50,"2020","-07","-19"," 14:00:00",25.6059,NA,NA,NA,17261,"HARV",10,"2020","-07","-19"," 14:00:00",54.39,88685,"HARV",50,"2020","-07","-19"," 14:00:00",1623.5,0.08,1148.56,694.36
"8334",17262,"HARV",10,"2020","-07","-19"," 14:30:00",NA,88686,"HARV",50,"2020","-07","-19"," 14:30:00",26.5338,NA,NA,NA,17262,"HARV",10,"2020","-07","-19"," 14:30:00",10.77,88686,"HARV",50,"2020","-07","-19"," 14:30:00",1748.14,0.08,1177.24,1563.94
"8335",17263,"HARV",10,"2020","-07","-19"," 15:00:00",NA,88687,"HARV",50,"2020","-07","-19"," 15:00:00",27.662,NA,NA,NA,17263,"HARV",10,"2020","-07","-19"," 15:00:00",12.57,88687,"HARV",50,"2020","-07","-19"," 15:00:00",1856.84,0.07,1142,985.13
"8336",17264,"HARV",10,"2020","-07","-19"," 15:30:00",NA,88688,"HARV",50,"2020","-07","-19"," 15:30:00",28.1767,NA,NA,NA,17264,"HARV",10,"2020","-07","-19"," 15:30:00",17.63,88688,"HARV",50,"2020","-07","-19"," 15:30:00",1938.05,0.07,1147.85,1487.76
"8337",17265,"HARV",10,"2020","-07","-19"," 16:00:00",NA,88689,"HARV",50,"2020","-07","-19"," 16:00:00",28.8342,NA,NA,NA,17265,"HARV",10,"2020","-07","-19"," 16:00:00",74.21,88689,"HARV",50,"2020","-07","-19"," 16:00:00",1992.84,0.06,1159.74,1100.03
"8338",17266,"HARV",10,"2020","-07","-19"," 16:30:00",NA,88690,"HARV",50,"2020","-07","-19"," 16:30:00",29.2037,NA,NA,NA,17266,"HARV",10,"2020","-07","-19"," 16:30:00",21.86,88690,"HARV",50,"2020","-07","-19"," 16:30:00",2019.76,0.08,1116.07,1509.31
"8339",17267,"HARV",10,"2020","-07","-19"," 17:00:00",NA,88691,"HARV",50,"2020","-07","-19"," 17:00:00",29.3812,NA,NA,NA,17267,"HARV",10,"2020","-07","-19"," 17:00:00",28.49,88691,"HARV",50,"2020","-07","-19"," 17:00:00",2012.61,0.07,845.91,389.64
"8340",17268,"HARV",10,"2020","-07","-19"," 17:30:00",NA,88692,"HARV",50,"2020","-07","-19"," 17:30:00",29.81,NA,NA,NA,17268,"HARV",10,"2020","-07","-19"," 17:30:00",14.04,88692,"HARV",50,"2020","-07","-19"," 17:30:00",1988.26,0.35,769.08,1520.56
"8341",17269,"HARV",10,"2020","-07","-19"," 18:00:00",NA,88693,"HARV",50,"2020","-07","-19"," 18:00:00",30.2599,NA,NA,NA,17269,"HARV",10,"2020","-07","-19"," 18:00:00",16.68,88693,"HARV",50,"2020","-07","-19"," 18:00:00",1930.06,0.39,1321.86,1708.81
"8342",17270,"HARV",10,"2020","-07","-19"," 18:30:00",NA,88694,"HARV",50,"2020","-07","-19"," 18:30:00",30.551,NA,NA,NA,17270,"HARV",10,"2020","-07","-19"," 18:30:00",185.08,88694,"HARV",50,"2020","-07","-19"," 18:30:00",1839.06,0.41,683.44,237.61
"8343",17271,"HARV",10,"2020","-07","-19"," 19:00:00",NA,88695,"HARV",50,"2020","-07","-19"," 19:00:00",31.1004,NA,NA,NA,17271,"HARV",10,"2020","-07","-19"," 19:00:00",75.67,88695,"HARV",50,"2020","-07","-19"," 19:00:00",1735.11,0.39,987.82,1611.17
"8344",17272,"HARV",10,"2020","-07","-19"," 19:30:00",NA,88696,"HARV",50,"2020","-07","-19"," 19:30:00",31.3571,NA,NA,NA,17272,"HARV",10,"2020","-07","-19"," 19:30:00",25.37,88696,"HARV",50,"2020","-07","-19"," 19:30:00",1592.37,0.36,1261.83,1435.09
"8345",17273,"HARV",10,"2020","-07","-19"," 20:00:00",NA,88697,"HARV",50,"2020","-07","-19"," 20:00:00",31.3262,NA,NA,NA,17273,"HARV",10,"2020","-07","-19"," 20:00:00",27.05,88697,"HARV",50,"2020","-07","-19"," 20:00:00",1395.1,0.4,1224.52,1807.44
"8346",17274,"HARV",10,"2020","-07","-19"," 20:30:00",NA,88698,"HARV",50,"2020","-07","-19"," 20:30:00",30.9743,NA,NA,NA,17274,"HARV",10,"2020","-07","-19"," 20:30:00",18.96,88698,"HARV",50,"2020","-07","-19"," 20:30:00",1254.82,0.33,1224.9,1651.22
"8347",17275,"HARV",10,"2020","-07","-19"," 21:00:00",NA,88699,"HARV",50,"2020","-07","-19"," 21:00:00",30.6158,NA,NA,NA,17275,"HARV",10,"2020","-07","-19"," 21:00:00",9.73,88699,"HARV",50,"2020","-07","-19"," 21:00:00",1015.79,0.3,368.69,1355.18
"8348",17276,"HARV",10,"2020","-07","-19"," 21:30:00",NA,88700,"HARV",50,"2020","-07","-19"," 21:30:00",29.9916,NA,NA,NA,17276,"HARV",10,"2020","-07","-19"," 21:30:00",8.35,88700,"HARV",50,"2020","-07","-19"," 21:30:00",667.1,0.31,1073.29,1753.68
"8349",17277,"HARV",10,"2020","-07","-19"," 22:00:00",NA,88701,"HARV",50,"2020","-07","-19"," 22:00:00",29.4098,NA,NA,NA,17277,"HARV",10,"2020","-07","-19"," 22:00:00",6.84,88701,"HARV",50,"2020","-07","-19"," 22:00:00",571.32,0.32,1166.1,792.73
"8350",17278,"HARV",10,"2020","-07","-19"," 22:30:00",NA,88702,"HARV",50,"2020","-07","-19"," 22:30:00",28.9525,NA,NA,NA,17278,"HARV",10,"2020","-07","-19"," 22:30:00",3.88,88702,"HARV",50,"2020","-07","-19"," 22:30:00",234.78,0.31,999.44,1131.56
"8351",17279,"HARV",10,"2020","-07","-19"," 23:00:00",NA,88703,"HARV",50,"2020","-07","-19"," 23:00:00",28.68,NA,NA,NA,17279,"HARV",10,"2020","-07","-19"," 23:00:00",2.38,88703,"HARV",50,"2020","-07","-19"," 23:00:00",132.7,0.36,255.83,1408.26
"8352",17280,"HARV",10,"2020","-07","-19"," 23:30:00",NA,88704,"HARV",50,"2020","-07","-19"," 23:30:00",28.3524,NA,NA,NA,17280,"HARV",10,"2020","-07","-19"," 23:30:00",1.51,88704,"HARV",50,"2020","-07","-19"," 23:30:00",83.71,0.39,1044.06,1542.46
